dataset, size, method, classifier, validationTechnique, mc, timeTaken, cv.max, cv.mean, cv.min, cv.std, preprocessing
 B, 10, JMI, ExtraTree, 10FoldCV, -0.029973748782280797, 1.61400008202,0.8095238095238095,0.6536231884057971, 0.47619047619047616, 0.2078745059980813, Imputer
 B, 50, JMI, MLP, 10FoldCV, 0.0, 2341.0,0.7142857142857143,0.6246376811594203, 0.47619047619047616, 0.14819215711728728, Standard
 B, 50, JMI, SVM, 10FoldCV, 0.0, 196.062000036,0.7142857142857143,0.6080745341614908, 0.38095238095238093, 0.22712545600041506, Standard
 B, 50, JMI, RandomForest, 10FoldCV, 0.07726849369946004, 5634.2889998,0.8571428571428571,0.6921325051759835, 0.43478260869565216, 0.22656612779232266, Standard
 B, 50, JMI, AdaBoost, 10FoldCV, 0.07378655736329093, 6.95399999619,0.8695652173913043,0.7503105590062111, 0.6086956521739131, 0.1706305627745456, Standard
 B, 50, JMI, DT, 10FoldCV, -0.020155993093366725, 0.281000137329,0.8095238095238095,0.6341614906832298, 0.38095238095238093, 0.23459703979850194, Standard
 B, 50, JMI, ExtraTree, 10FoldCV, 0.046773115633142494, 1.53200006485,0.9047619047619048,0.686128364389234, 0.5652173913043478, 0.18632804218262625, Standard
 B, 50, JMI, MLP, 10FoldCV, 0.0, 3731.23000002,0.7142857142857143,0.6302277432712217, 0.42857142857142855, 0.16009590377060046, Robust
 B, 50, JMI, SVM, 10FoldCV, 0.0, 345.200000048,0.6666666666666666,0.6246376811594203, 0.42857142857142855, 0.1376093774489501, Robust
 B, 50, JMI, RandomForest, 10FoldCV, -0.01516880742984568, 5951.05400014,0.8095238095238095,0.6960662525879917, 0.43478260869565216, 0.21759272932065565, Robust
 B, 50, JMI, AdaBoost, 10FoldCV, 0.07378655736329093, 6.12600016594,0.8695652173913043,0.7503105590062111, 0.6086956521739131, 0.1706305627745456, Robust
 B, 50, JMI, DT, 10FoldCV, -0.020155993093366725, 0.463999986649,0.8095238095238095,0.6341614906832298, 0.38095238095238093, 0.23459703979850194, Robust
 B, 50, JMI, ExtraTree, 10FoldCV, 0.046773115633142494, 1.49000000954,0.9047619047619048,0.686128364389234, 0.5652173913043478, 0.18632804218262625, Robust
 B, 50, JMI, MLP, 10FoldCV, 0.0, 3398.06999993,0.6666666666666666,0.6349896480331262, 0.5652173913043478, 0.0778875273354343, Quantile
 B, 50, JMI, SVM, 10FoldCV, 0.0, 893.809999943,0.6956521739130435,0.6349896480331263, 0.4782608695652174, 0.1369974774797757, Quantile
 B, 50, JMI, RandomForest, 10FoldCV, 0.0590990500166336, 5973.88499999,0.8095238095238095,0.6687370600414078, 0.391304347826087, 0.21958666702458618, Quantile
 B, 50, JMI, AdaBoost, 10FoldCV, 0.07378655736329093, 10.5069999695,0.8695652173913043,0.7407867494824016, 0.6086956521739131, 0.1774731732835066, Quantile
 B, 50, JMI, DT, 10FoldCV, -0.020155993093366725, 3.27300000191,0.8095238095238095,0.629399585921325, 0.38095238095238093, 0.22580010469568723, Quantile
 B, 50, JMI, ExtraTree, 10FoldCV, 0.0734479450496392, 4.66200017929,0.7391304347826086,0.6472049689440993, 0.5238095238095238, 0.13298567124804253, Quantile
 B, 50, JMI, MLP, 10FoldCV, 0.0, 1354.40700006,0.6666666666666666,0.604968944099379, 0.391304347826087, 0.2008072388840887, Imputer
 B, 50, JMI, SVM, 10FoldCV, 0.0, 351.105000019,0.6666666666666666,0.6250517598343686, 0.38095238095238093, 0.17323588963182016, Imputer
 B, 50, JMI, RandomForest, 10FoldCV, 0.041252868272508215, 4594.95799994,0.8571428571428571,0.7020703933747413, 0.5217391304347826, 0.19356971209377744, Imputer
 B, 50, JMI, AdaBoost, 10FoldCV, 0.07378655736329093, 5.46700000763,0.8695652173913043,0.7503105590062111, 0.6086956521739131, 0.1706305627745456, Imputer
 B, 50, JMI, DT, 10FoldCV, -0.020155993093366725, 0.208000183105,0.8095238095238095,0.6341614906832298, 0.38095238095238093, 0.23459703979850194, Imputer
 B, 50, JMI, ExtraTree, 10FoldCV, 0.046773115633142494, 1.21800017357,0.9047619047619048,0.686128364389234, 0.5652173913043478, 0.18632804218262625, Imputer
 B, 100, JMI, MLP, 10FoldCV, 0.0, 2805.0,0.7619047619047619,0.6215320910973083, 0.4782608695652174, 0.17624192440148417, Standard
 B, 100, JMI, SVM, 10FoldCV, 0.0, 118.256999969,0.6956521739130435,0.6579710144927537, 0.5652173913043478, 0.06507230237867725, Standard
 B, 100, JMI, RandomForest, 10FoldCV, 0.008334481412602174, 4592.02199984,0.8571428571428571,0.694824016563147, 0.5714285714285714, 0.15259459323699479, Standard
 B, 100, JMI, AdaBoost, 10FoldCV, -0.036441739787283524, 6.98400020599,0.9047619047619048,0.7020703933747413, 0.4782608695652174, 0.22932221340947911, Standard
 B, 100, JMI, DT, 10FoldCV, 0.059282332627549186, 0.27999997139,0.6666666666666666,0.5478260869565217, 0.391304347826087, 0.16575771586224847, Standard
 B, 100, JMI, ExtraTree, 10FoldCV, 0.03134515945992711, 1.18400001526,0.7619047619047619,0.643271221532091, 0.47619047619047616, 0.19174167788924573, Standard
 B, 100, JMI, MLP, 10FoldCV, 0.0, 2551.14500022,0.7142857142857143,0.6028985507246375, 0.38095238095238093, 0.18972576995840068, Robust
 B, 100, JMI, SVM, 10FoldCV, 0.0, 226.971999884,0.6666666666666666,0.6397515527950312, 0.5217391304347826, 0.09643678097232057, Robust
 B, 100, JMI, RandomForest, 10FoldCV, 0.041252868272508215, 5256.78900003,0.9047619047619048,0.713871635610766, 0.5238095238095238, 0.19827235412148317, Robust
 B, 100, JMI, AdaBoost, 10FoldCV, -0.036441739787283524, 8.28500008583,0.9047619047619048,0.7020703933747413, 0.4782608695652174, 0.22932221340947911, Robust
 B, 100, JMI, DT, 10FoldCV, 0.059282332627549186, 1.35800004005,0.6666666666666666,0.5478260869565217, 0.391304347826087, 0.16575771586224847, Robust
 B, 100, JMI, ExtraTree, 10FoldCV, 0.03134515945992711, 2.25,0.7619047619047619,0.643271221532091, 0.47619047619047616, 0.19174167788924573, Robust
 B, 100, JMI, MLP, 10FoldCV, 0.05410057232650817, 4279.65100002,0.7619047619047619,0.5973084886128366, 0.38095238095238093, 0.20783491038234614, Quantile
 B, 100, JMI, SVM, 10FoldCV, 0.0, 1460.50999999,0.6666666666666666,0.6432712215320912, 0.5714285714285714, 0.07293076377348304, Quantile
 B, 100, JMI, RandomForest, 10FoldCV, -0.005794546132244003, 4839.37800002,0.8571428571428571,0.6679089026915114, 0.47619047619047616, 0.20585333181672008, Quantile
 B, 100, JMI, AdaBoost, 10FoldCV, -0.036441739787283524, 11.8259999752,0.9047619047619048,0.7020703933747413, 0.4782608695652174, 0.22932221340947911, Quantile
 B, 100, JMI, DT, 10FoldCV, 0.040637463099782396, 4.2539999485,0.6666666666666666,0.5525879917184264, 0.391304347826087, 0.17608278769090444, Quantile
 B, 100, JMI, ExtraTree, 10FoldCV, 0.1964791685683312, 5.12800002098,0.8095238095238095,0.650103519668737, 0.43478260869565216, 0.22204039901995953, Quantile
 B, 100, JMI, MLP, 10FoldCV, 0.0, 2080.01099992,0.6666666666666666,0.6480331262939958, 0.5238095238095238, 0.08382408894787678, Imputer
 B, 100, JMI, SVM, 10FoldCV, 0.0, 145.212000132,0.6666666666666666,0.6527950310559006, 0.5714285714285714, 0.05577164785856374, Imputer
 B, 100, JMI, RandomForest, 10FoldCV, 0.08422265010567652, 5198.54599977,0.8571428571428571,0.6865424430641822, 0.5652173913043478, 0.14524897804571835, Imputer
 B, 100, JMI, AdaBoost, 10FoldCV, -0.036441739787283524, 7.0,0.9047619047619048,0.7020703933747413, 0.4782608695652174, 0.22932221340947911, Imputer
 B, 100, JMI, DT, 10FoldCV, 0.059282332627549186, 0.34299993515,0.6666666666666666,0.5478260869565217, 0.391304347826087, 0.16575771586224847, Imputer
 B, 100, JMI, ExtraTree, 10FoldCV, 0.03134515945992711, 1.30599999428,0.7619047619047619,0.643271221532091, 0.47619047619047616, 0.19174167788924573, Imputer
 B, 150, JMI, MLP, 10FoldCV, 0.0, 3659.44899988,0.6666666666666666,0.6146997929606626, 0.42857142857142855, 0.18655105992971008, Standard
 B, 150, JMI, SVM, 10FoldCV, 0.0, 180.361999989,0.6666666666666666,0.643271221532091, 0.5714285714285714, 0.07293076377348304, Standard
 B, 150, JMI, RandomForest, 10FoldCV, 0.11239029738980329, 4874.44300008,0.8095238095238095,0.6718426501035195, 0.5652173913043478, 0.1569598521941278, Standard
 B, 150, JMI, AdaBoost, 10FoldCV, -0.021680863633527173, 8.87999987602,0.8095238095238095,0.6679089026915113, 0.5217391304347826, 0.19684378655729132, Standard
 B, 150, JMI, DT, 10FoldCV, -0.17521952739555685, 0.544000148773,0.7619047619047619,0.5830227743271221, 0.43478260869565216, 0.20050303451601448, Standard
 B, 150, JMI, ExtraTree, 10FoldCV, -0.021910850017888426, 2.32899999619,0.7619047619047619,0.6163561076604555, 0.3333333333333333, 0.26995293854495894, Standard
 B, 150, JMI, MLP, 10FoldCV, 0.0, 3531.16199994,0.6666666666666666,0.6242236024844721, 0.42857142857142855, 0.15454900636360316, Robust
 B, 150, JMI, SVM, 10FoldCV, 0.0, 307.491999865,0.6666666666666666,0.6623188405797101, 0.6521739130434783, 0.013282828101321233, Robust
 B, 150, JMI, RandomForest, 10FoldCV, 0.07726849369946004, 6508.78900003,0.8095238095238095,0.6583850931677019, 0.47619047619047616, 0.20594326847032118, Robust
 B, 150, JMI, AdaBoost, 10FoldCV, -0.021680863633527173, 8.02300000191,0.8095238095238095,0.6679089026915113, 0.5217391304347826, 0.19684378655729132, Robust
 B, 150, JMI, DT, 10FoldCV, -0.17521952739555685, 1.08699989319,0.7619047619047619,0.5830227743271221, 0.43478260869565216, 0.20050303451601448, Robust
 B, 150, JMI, ExtraTree, 10FoldCV, -0.021910850017888426, 3.20199990273,0.7619047619047619,0.6163561076604555, 0.3333333333333333, 0.26995293854495894, Robust
 B, 150, JMI, MLP, 10FoldCV, 0.0, 5679.63900018,0.6666666666666666,0.6575569358178054, 0.6190476190476191, 0.02875984323674586, Quantile
 B, 150, JMI, SVM, 10FoldCV, 0.0, 1915.01099992,0.6666666666666666,0.6337474120082816, 0.47619047619047616, 0.1185661340737965, Quantile
 B, 150, JMI, RandomForest, 10FoldCV, 0.013586555223458847, 5917.68799996,0.8095238095238095,0.6714285714285714, 0.47619047619047616, 0.20601860182084597, Quantile
 B, 150, JMI, AdaBoost, 10FoldCV, -0.021680863633527173, 12.2180001736,0.8095238095238095,0.6679089026915113, 0.5217391304347826, 0.19684378655729132, Quantile
 B, 150, JMI, DT, 10FoldCV, -0.17521952739555685, 6.06300020218,0.7619047619047619,0.5830227743271221, 0.43478260869565216, 0.20050303451601448, Quantile
 B, 150, JMI, ExtraTree, 10FoldCV, -0.005794546132244003, 6.90600013733,0.7619047619047619,0.6358178053830228, 0.34782608695652173, 0.27990278914803, Quantile
 B, 150, JMI, MLP, 10FoldCV, 0.0, 1585.26399994,0.6666666666666666,0.6623188405797101, 0.6521739130434783, 0.013282828101321233, Imputer
 B, 150, JMI, SVM, 10FoldCV, 0.0, 166.99000001,0.6666666666666666,0.6623188405797101, 0.6521739130434783, 0.013282828101321233, Imputer
 B, 150, JMI, RandomForest, 10FoldCV, 0.1490837714514274, 4610.19599986,0.9047619047619048,0.6853002070393374, 0.5652173913043478, 0.22598986228392365, Imputer
 B, 150, JMI, AdaBoost, 10FoldCV, -0.021680863633527173, 6.84299993515,0.8095238095238095,0.6679089026915113, 0.5217391304347826, 0.19684378655729132, Imputer
 B, 150, JMI, DT, 10FoldCV, -0.17521952739555685, 0.357000112534,0.7619047619047619,0.5830227743271221, 0.43478260869565216, 0.20050303451601448, Imputer
 B, 150, JMI, ExtraTree, 10FoldCV, -0.021910850017888426, 1.18499994278,0.7619047619047619,0.6163561076604555, 0.3333333333333333, 0.26995293854495894, Imputer
 B, 200, JMI, MLP, 10FoldCV, 0.0, 3208.14199996,0.8095238095238095,0.6182194616977226, 0.38095238095238093, 0.2789071170554624, Standard
 B, 200, JMI, SVM, 10FoldCV, 0.0, 170.722999811,0.6666666666666666,0.6445134575569359, 0.5217391304347826, 0.08668101875487955, Standard
 B, 200, JMI, RandomForest, 10FoldCV, 0.013586555223458847, 4763.06599998,0.782608695652174,0.6614906832298135, 0.5217391304347826, 0.17402392206362607, Standard
 B, 200, JMI, AdaBoost, 10FoldCV, -0.10722466870944199, 7.32899999619,0.8571428571428571,0.6631469979296065, 0.43478260869565216, 0.24033013570729023, Standard
 B, 200, JMI, DT, 10FoldCV, -0.21864599766014692, 0.414999961853,0.7619047619047619,0.6012422360248447, 0.47619047619047616, 0.19011758483549243, Standard
 B, 200, JMI, ExtraTree, 10FoldCV, 0.04273477772529952, 1.30199980736,0.7619047619047619,0.636231884057971, 0.43478260869565216, 0.20248447204968947, Standard
 B, 200, JMI, MLP, 10FoldCV, 0.0, 4026.03399992,0.8095238095238095,0.6198757763975156, 0.38095238095238093, 0.23716408070772038, Robust
 B, 200, JMI, SVM, 10FoldCV, 0.0, 380.84800005,0.6666666666666666,0.6480331262939959, 0.5714285714285714, 0.058295454146179926, Robust
 B, 200, JMI, RandomForest, 10FoldCV, 0.11239029738980329, 5151.18299985,0.7619047619047619,0.6579710144927535, 0.47619047619047616, 0.1951958265348001, Robust
 B, 200, JMI, AdaBoost, 10FoldCV, -0.10722466870944199, 9.12800002098,0.8571428571428571,0.6631469979296065, 0.43478260869565216, 0.24033013570729023, Robust
 B, 200, JMI, DT, 10FoldCV, -0.21864599766014692, 1.84499979019,0.7619047619047619,0.6012422360248447, 0.47619047619047616, 0.19011758483549243, Robust
 B, 200, JMI, ExtraTree, 10FoldCV, 0.04273477772529952, 2.26300001144,0.7619047619047619,0.636231884057971, 0.43478260869565216, 0.20248447204968947, Robust
 B, 200, JMI, MLP, 10FoldCV, 0.0, 19740.1450002,0.7142857142857143,0.6246376811594203, 0.47619047619047616, 0.14819215711728728, Quantile
 B, 200, JMI, SVM, 10FoldCV, 0.0, 75541.1290002,0.6666666666666666,0.6480331262939958, 0.5238095238095238, 0.08382408894787678, Quantile
 B, 200, JMI, RandomForest, 10FoldCV, 0.10461647522063312, 11315.1759999,0.8095238095238095,0.6579710144927537, 0.47619047619047616, 0.18808290306872186, Quantile
 B, 200, JMI, AdaBoost, 10FoldCV, -0.10722466870944199, 29.7230000496,0.8571428571428571,0.6631469979296065, 0.43478260869565216, 0.24033013570729023, Quantile
 B, 200, JMI, DT, 10FoldCV, -0.21864599766014692, 12.239000082,0.7619047619047619,0.6012422360248447, 0.47619047619047616, 0.19011758483549243, Quantile
 B, 200, JMI, ExtraTree, 10FoldCV, -0.042065990205050835, 15.2669999599,0.7619047619047619,0.6337474120082816, 0.42857142857142855, 0.22770901304542396, Quantile
 B, 200, JMI, MLP, 10FoldCV, 0.0, 1820.44200015,0.6666666666666666,0.6623188405797101, 0.6521739130434783, 0.013282828101321233, Imputer
 B, 200, JMI, SVM, 10FoldCV, 0.0, 218.636999846,0.6666666666666666,0.6623188405797101, 0.6521739130434783, 0.013282828101321233, Imputer
 B, 200, JMI, RandomForest, 10FoldCV, 0.11239029738980329, 6567.16799998,0.7619047619047619,0.6683229813664596, 0.4782608695652174, 0.17064663990107645, Imputer
 B, 200, JMI, AdaBoost, 10FoldCV, -0.10722466870944199, 11.0659999847,0.8571428571428571,0.6631469979296065, 0.43478260869565216, 0.24033013570729023, Imputer
 B, 200, JMI, DT, 10FoldCV, -0.21864599766014692, 0.632999897003,0.7619047619047619,0.6012422360248447, 0.47619047619047616, 0.19011758483549243, Imputer
 B, 200, JMI, ExtraTree, 10FoldCV, 0.04273477772529952, 1.70199990273,0.7619047619047619,0.636231884057971, 0.43478260869565216, 0.20248447204968947, Imputer
 B, 250, JMI, MLP, 10FoldCV, -0.07568859151231358, 6718.546,0.7619047619047619,0.6151138716356107, 0.42857142857142855, 0.19737658476575912, Standard
 B, 250, JMI, SVM, 10FoldCV, 0.0, 377.868000031,0.6666666666666666,0.601656314699793, 0.38095238095238093, 0.1970527281154843, Standard
 B, 250, JMI, RandomForest, 10FoldCV, 0.04813478570631126, 6838.76200008,0.8095238095238095,0.6544513457556935, 0.4782608695652174, 0.19248602088565672, Standard
 B, 250, JMI, AdaBoost, 10FoldCV, -0.0070328380622663314, 9.14899992943,0.782608695652174,0.6080745341614907, 0.34782608695652173, 0.29490455317053477, Standard
 B, 250, JMI, DT, 10FoldCV, -0.055639338860322164, 0.580999851227,0.8571428571428571,0.6020703933747411, 0.38095238095238093, 0.2810847054469717, Standard
 B, 250, JMI, ExtraTree, 10FoldCV, 0.034617207699771994, 1.43700003624,0.8095238095238095,0.6496894409937888, 0.47619047619047616, 0.2231480698137488, Standard
 B, 250, JMI, MLP, 10FoldCV, 0.0, 5771.1500001,0.8095238095238095,0.6337474120082816, 0.3333333333333333, 0.25936964041190014, Robust
 B, 250, JMI, SVM, 10FoldCV, 0.0, 627.458999872,0.6666666666666666,0.59296066252588, 0.42857142857142855, 0.21283160526529812, Robust
 B, 250, JMI, RandomForest, 10FoldCV, 0.0684175417144523, 53546.832,0.7619047619047619,0.6258799171842649, 0.3333333333333333, 0.24498659570172923, Robust
 B, 250, JMI, AdaBoost, 10FoldCV, -0.0070328380622663314, 22.0800001621,0.782608695652174,0.6080745341614907, 0.34782608695652173, 0.29490455317053477, Robust
 B, 250, JMI, DT, 10FoldCV, -0.055639338860322164, 4.39299988747,0.8571428571428571,0.6020703933747411, 0.38095238095238093, 0.2810847054469717, Robust
 B, 250, JMI, ExtraTree, 10FoldCV, 0.034617207699771994, 6.77599978447,0.8095238095238095,0.6496894409937888, 0.47619047619047616, 0.2231480698137488, Robust
 B, 250, JMI, MLP, 10FoldCV, 0.0, 20673.3099999,0.6666666666666666,0.6012422360248447, 0.38095238095238093, 0.1777859219958092, Quantile
 B, 250, JMI, SVM, 10FoldCV, 0.0, 4571.00900006,0.6666666666666666,0.6289855072463768, 0.47619047619047616, 0.13133280530591349, Quantile
 B, 250, JMI, RandomForest, 10FoldCV, 0.04813478570631126, 229236.372,0.7619047619047619,0.6532091097308488, 0.42857142857142855, 0.20910153111037294, Quantile
 B, 250, JMI, AdaBoost, 10FoldCV, -0.0070328380622663314, 23.5750000477,0.782608695652174,0.6080745341614907, 0.34782608695652173, 0.29490455317053477, Quantile
 B, 250, JMI, DT, 10FoldCV, -0.055639338860322164, 15.9700000286,0.8571428571428571,0.6111801242236025, 0.38095238095238093, 0.28232028602518316, Quantile
 B, 250, JMI, ExtraTree, 10FoldCV, 0.05894332790339465, 16.7709999084,0.7619047619047619,0.6349896480331262, 0.38095238095238093, 0.22940892866146592, Quantile
 B, 250, JMI, MLP, 10FoldCV, 0.0, 3843.30599999,0.6666666666666666,0.6536231884057971, 0.5652173913043478, 0.060035696165820225, Imputer
 B, 250, JMI, SVM, 10FoldCV, 0.0, 379.230999947,0.6666666666666666,0.6623188405797101, 0.6521739130434783, 0.013282828101321233, Imputer
 B, 250, JMI, RandomForest, 10FoldCV, 0.10461647522063312, 9081.44400001,0.8095238095238095,0.675776397515528, 0.5238095238095238, 0.1923768703739537, Imputer
 B, 250, JMI, AdaBoost, 10FoldCV, -0.0070328380622663314, 29.6970000267,0.782608695652174,0.6080745341614907, 0.34782608695652173, 0.29490455317053477, Imputer
 B, 250, JMI, DT, 10FoldCV, -0.055639338860322164, 1.89900016785,0.8571428571428571,0.6020703933747411, 0.38095238095238093, 0.2810847054469717, Imputer
 B, 250, JMI, ExtraTree, 10FoldCV, 0.034617207699771994, 5.08500003815,0.8095238095238095,0.6496894409937888, 0.47619047619047616, 0.2231480698137488, Imputer
 B, 10, JMIM, MLP, 10FoldCV, 0.006311146178201441, 4084.648,0.782608695652174,0.6770186335403727, 0.43478260869565216, 0.17954023510293002, Standard
 B, 10, JMIM, SVM, 10FoldCV, 0.0, 112.286000013,0.7142857142857143,0.5954451345755694, 0.2608695652173913, 0.25711051563118587, Standard
 B, 10, JMIM, RandomForest, 10FoldCV, -0.08529800618137132, 6210.96499991,0.8571428571428571,0.7043478260869566, 0.4782608695652174, 0.1995824849579175, Standard
 B, 10, JMIM, AdaBoost, 10FoldCV, -0.0928287147279343, 6.3220000267,0.8571428571428571,0.7055900621118013, 0.6086956521739131, 0.18233384478915546, Standard
 B, 10, JMIM, DT, 10FoldCV, -0.04630150538685464, 0.171000003815,0.8260869565217391,0.6623188405797102, 0.47619047619047616, 0.22309158718493133, Standard
 B, 10, JMIM, ExtraTree, 10FoldCV, 0.15627496521088804, 1.48799991608,0.8095238095238095,0.650103519668737, 0.4782608695652174, 0.18406716994528258, Standard
 B, 10, JMIM, MLP, 10FoldCV, -0.014027934670343623, 2749.82199979,0.8571428571428571,0.6639751552795031, 0.47619047619047616, 0.22498651489094182, Robust
 B, 10, JMIM, SVM, 10FoldCV, 0.0, 93.7039999962,0.7142857142857143,0.6279503105590063, 0.30434782608695654, 0.22101912321020573, Robust
 B, 10, JMIM, RandomForest, 10FoldCV, -0.09372743666840186, 11969.1819999,0.8095238095238095,0.6761904761904761, 0.5217391304347826, 0.16812002157234454, Robust
 B, 10, JMIM, AdaBoost, 10FoldCV, -0.0928287147279343, 7.39199995995,0.8571428571428571,0.7055900621118013, 0.6086956521739131, 0.18233384478915546, Robust
 B, 10, JMIM, DT, 10FoldCV, -0.04630150538685464, 0.368000030518,0.8260869565217391,0.6623188405797102, 0.47619047619047616, 0.22309158718493133, Robust
 B, 10, JMIM, ExtraTree, 10FoldCV, 0.15627496521088804, 1.92700004578,0.8095238095238095,0.650103519668737, 0.4782608695652174, 0.18406716994528258, Robust
 B, 10, JMIM, MLP, 10FoldCV, 0.0, 46573.2749999,0.7142857142857143,0.6175983436853001, 0.391304347826087, 0.17404165608202163, Quantile
 B, 10, JMIM, SVM, 10FoldCV, 0.0, 265.287000179,0.7142857142857143,0.625879917184265, 0.42857142857142855, 0.17690466467899446, Quantile
 B, 10, JMIM, RandomForest, 10FoldCV, -0.12795176775071002, 6770.04699993,0.8095238095238095,0.6913043478260871, 0.43478260869565216, 0.20053082512376533, Quantile
 B, 10, JMIM, AdaBoost, 10FoldCV, -0.0928287147279343, 13.7000000477,0.8571428571428571,0.7055900621118013, 0.6086956521739131, 0.18233384478915546, Quantile
 B, 10, JMIM, DT, 10FoldCV, -0.04630150538685464, 1.54299998283,0.8260869565217391,0.667080745341615, 0.47619047619047616, 0.2252816332355644, Quantile
 B, 10, JMIM, ExtraTree, 10FoldCV, 0.06389784510646974, 5.02200007439,0.7619047619047619,0.6484472049689441, 0.5217391304347826, 0.1761446101557725, Quantile
 B, 10, JMIM, MLP, 10FoldCV, 0.0, 2194.33599997,0.6666666666666666,0.6623188405797101, 0.6521739130434783, 0.013282828101321233, Imputer
 B, 10, JMIM, SVM, 10FoldCV, 0.041252868272508215, 182.187999964,0.7619047619047619,0.618840579710145, 0.2608695652173913, 0.2661688575200629, Imputer
 B, 10, JMIM, RandomForest, 10FoldCV, -0.08529800618137132, 10468.632,0.8695652173913043,0.7039337474120083, 0.4782608695652174, 0.20426295799549726, Imputer
 B, 10, JMIM, AdaBoost, 10FoldCV, -0.0928287147279343, 9.75300002098,0.8571428571428571,0.7055900621118013, 0.6086956521739131, 0.18233384478915546, Imputer
 B, 10, JMIM, DT, 10FoldCV, -0.04630150538685464, 0.30999994278,0.8260869565217391,0.6623188405797102, 0.47619047619047616, 0.22309158718493133, Imputer
 B, 10, JMIM, ExtraTree, 10FoldCV, 0.15627496521088804, 2.33000016212,0.8095238095238095,0.650103519668737, 0.4782608695652174, 0.18406716994528258, Imputer
 B, 50, JMIM, MLP, 10FoldCV, 0.006323448813605246, 65701.0149999,0.8095238095238095,0.6710144927536231, 0.5238095238095238, 0.160547759483183, Standard
 B, 50, JMIM, SVM, 10FoldCV, 0.0, 181.569999933,0.6666666666666666,0.629399585921325, 0.5238095238095238, 0.09303418083633035, Standard
 B, 50, JMIM, RandomForest, 10FoldCV, 0.09126410158284305, 10594.823,0.9047619047619048,0.7004140786749482, 0.5714285714285714, 0.17280580192561668, Standard
 B, 50, JMIM, AdaBoost, 10FoldCV, -0.029973748782280797, 20.8690001965,0.8095238095238095,0.7103519668737059, 0.5652173913043478, 0.17453747703577008, Standard
 B, 50, JMIM, DT, 10FoldCV, 0.0376130445603041, 0.9359998703,0.6956521739130435,0.5782608695652174, 0.38095238095238093, 0.21657581442630286, Standard
 B, 50, JMIM, ExtraTree, 10FoldCV, -0.07778182935070177, 5.04100012779,0.7619047619047619,0.6674948240165632, 0.47619047619047616, 0.20501034778510557, Standard
 B, 50, JMIM, MLP, 10FoldCV, 0.04293398186983958, 13185.273,0.7619047619047619,0.643271221532091, 0.42857142857142855, 0.19641519797790435, Robust
 B, 50, JMIM, SVM, 10FoldCV, 0.10382063437529739, 373.021000147,0.6666666666666666,0.5960662525879916, 0.38095238095238093, 0.2013244385613564, Robust
 B, 50, JMIM, RandomForest, 10FoldCV, 0.09126410158284305, 63843.9879999,0.8571428571428571,0.7134575569358178, 0.5714285714285714, 0.15491413190925793, Robust
 B, 50, JMIM, AdaBoost, 10FoldCV, -0.029973748782280797, 5.257999897,0.8095238095238095,0.7103519668737059, 0.5652173913043478, 0.17453747703577008, Robust
 B, 50, JMIM, DT, 10FoldCV, 0.0376130445603041, 0.392000198364,0.6956521739130435,0.5782608695652174, 0.38095238095238093, 0.21657581442630286, Robust
 B, 50, JMIM, ExtraTree, 10FoldCV, -0.07778182935070177, 1.25,0.7619047619047619,0.6674948240165632, 0.47619047619047616, 0.20501034778510557, Robust
 B, 50, JMIM, MLP, 10FoldCV, 0.0, 3011.47399998,0.6666666666666666,0.6405797101449275, 0.43478260869565216, 0.13767353144391786, Quantile
 B, 50, JMIM, SVM, 10FoldCV, 0.15934273888985795, 827.445000172,0.6666666666666666,0.6623188405797101, 0.6521739130434783, 0.013282828101321233, Quantile
 B, 50, JMIM, RandomForest, 10FoldCV, 0.09126410158284305, 5134.59499979,0.8571428571428571,0.7039337474120082, 0.5238095238095238, 0.16121439443339922, Quantile
 B, 50, JMIM, AdaBoost, 10FoldCV, -0.029973748782280797, 7.34099984169,0.8095238095238095,0.7103519668737059, 0.5652173913043478, 0.17453747703577008, Quantile
 B, 50, JMIM, DT, 10FoldCV, 0.0295802767978876, 2.07100009918,0.6956521739130435,0.5830227743271221, 0.38095238095238093, 0.2178557593931715, Quantile
 B, 50, JMIM, ExtraTree, 10FoldCV, -0.052787225181524275, 2.94900012016,0.7619047619047619,0.6718426501035196, 0.5652173913043478, 0.12354889232162063, Quantile
 B, 50, JMIM, MLP, 10FoldCV, 0.0, 1102.03700018,0.7619047619047619,0.6484472049689441, 0.5238095238095238, 0.11350288496239706, Imputer
 B, 50, JMIM, SVM, 10FoldCV, 0.0, 304.292999983,0.7391304347826086,0.6519668737060041, 0.5238095238095238, 0.1187539811878224, Imputer
 B, 50, JMIM, RandomForest, 10FoldCV, 0.046773115633142494, 4300.20499992,0.8095238095238095,0.7130434782608696, 0.6086956521739131, 0.12505175983436853, Imputer
 B, 50, JMIM, AdaBoost, 10FoldCV, -0.029973748782280797, 5.31999993324,0.8095238095238095,0.7103519668737059, 0.5652173913043478, 0.17453747703577008, Imputer
 B, 50, JMIM, DT, 10FoldCV, 0.0376130445603041, 0.198999881744,0.6956521739130435,0.5782608695652174, 0.38095238095238093, 0.21657581442630286, Imputer
 B, 50, JMIM, ExtraTree, 10FoldCV, -0.07778182935070177, 1.15900015831,0.7619047619047619,0.6674948240165632, 0.47619047619047616, 0.20501034778510557, Imputer
 B, 100, JMIM, MLP, 10FoldCV, 0.0, 2808.43600011,0.7619047619047619,0.6064182194616977, 0.42857142857142855, 0.19620033412654603, Standard
